cluster_id,event_count,center_lat,center_lon,avg_speed,avg_accelX,top_postal,abs_count,esc_count,aeb_count,unique_dates,unique_journeys
160,2,42.453076499999995,-78.82509049999999,64.16,-0.22,14070,0,2,0,1,1
1263,2,42.877269,-78.5571305,16.96,-1.0,14004,2,0,0,1,1
1262,2,42.965411,-78.552718,19.04,-4.295,14031,2,0,0,1,1
1261,2,43.004279,-78.897269,3.84,-2.045,14150,2,0,0,1,1
1260,2,42.882540500000005,-78.8601635,11.52,-4.1850000000000005,14204,2,0,0,1,1
1259,2,42.8748235,-78.8013865,33.44,-2.015,14206,2,0,0,1,1
1225,2,42.860753,-78.813464,60.32,-1.205,14210,2,0,0,1,1
277,2,42.0877665,-78.63094000000001,74.4,-2.0,14753,2,0,0,1,1
275,2,43.0051755,-78.6968115,18.4,-1.8,14051,2,0,0,1,1
273,2,42.026545,-79.3442715,16.48,-1.955,14701,2,0,0,1,1
270,2,43.150525,-78.620215,14.239999999999998,-0.5800000000000001,14094,2,0,0,1,1
266,2,43.122800999999995,-78.7732185,14.879999999999999,-0.97,14094,2,0,0,1,1
264,2,42.867960999999994,-78.7029625,20.0,-1.405,14043,2,0,0,1,1
263,2,43.0270345,-79.0080245,15.36,-1.44,14072,2,0,0,1,1
261,2,42.907034499999995,-78.7827015,50.4,-1.5,14225,2,0,0,1,1
258,2,42.9841615,-78.89380499999999,40.16,-1.325,14150,2,0,0,1,1
257,2,42.9719675,-78.8660575,14.4,-0.845,14217,2,0,0,1,1
301,2,42.965164,-78.78940850000001,10.879999999999999,-0.33,14226,2,0,0,1,1
299,2,42.869316,-78.8691475,14.399999999999999,-3.3899999999999997,14203,2,0,0,1,1
200,2,43.318310999999994,-78.71300149999999,13.76,-0.485,14028,2,0,0,1,1
295,2,43.124252,-79.05710099999999,11.84,-0.69,14305,2,0,0,1,1
293,2,43.019634499999995,-78.7679485,86.08,1.92,14228,0,2,0,1,1
290,2,43.0352345,-78.7997285,18.4,-1.0150000000000001,14228,2,0,0,1,1
289,2,43.0211815,-78.7989175,19.04,-1.785,14228,2,0,0,1,1
288,2,42.90477,-78.833302,49.76,-2.375,14211,2,0,0,1,1
286,2,43.016652,-78.587424,6.24,2.375,14031,2,0,0,1,1
284,2,42.6701855,-79.044014,20.64,-4.61,14047,2,0,0,1,1
283,2,42.946349999999995,-78.8911075,32.64,-1.265,14207,2,0,0,1,1
282,2,42.417023,-78.573882,23.36,-1.61,14101,2,0,0,1,1
112,2,42.8964145,-78.87851599999999,16.8,-1.375,14201,2,0,0,1,1
316,2,42.652467,-78.893389,13.6,-1.065,14057,2,0,0,1,1
311,2,43.168487,-78.6984485,17.439999999999998,-1.5150000000000001,14094,2,0,0,1,1
310,2,42.9486425,-78.790808,20.64,-1.3900000000000001,14215,2,0,0,1,1
296,2,42.900059,-78.4895295,15.36,-0.94,14004,2,0,0,1,1
199,2,43.0062535,-78.996835,14.879999999999999,0.265,14072,2,0,0,1,1
196,2,43.1744975,-78.662038,26.560000000000002,-0.97,14094,2,0,0,1,1
232,2,42.8905285,-78.5779765,11.84,-1.005,14004,2,0,0,1,1
231,2,42.088949,-78.362926,16.64,-1.8399999999999999,14760,2,0,0,1,1
229,2,42.913662,-78.801401,18.72,-2.205,14211,2,0,0,1,1
228,2,42.9090905,-78.770436,24.32,-5.1899999999999995,14225,2,0,0,1,1
225,2,43.1547535,-78.6958815,16.64,-1.36,14094,2,0,0,1,1
224,2,42.9945745,-78.809726,11.36,-0.375,14226,2,0,0,1,1
223,2,42.96522,-78.674621,18.880000000000003,-1.44,14221,2,0,0,1,1
217,2,42.640003,-78.739418,12.8,-1.6400000000000001,14025,2,0,0,1,1
216,2,42.2635245,-78.681306,6.720000000000001,-1.75,14731,2,0,0,1,1
255,2,43.025338,-78.867962,15.52,-0.20500000000000002,14120,2,0,0,1,1
278,2,42.0549815,-78.361928,15.52,-1.1099999999999999,14760,0,2,0,1,1
249,2,42.772099,-78.846085,68.96000000000001,-0.185,14075,0,2,0,1,1
247,2,42.998633999999996,-78.6298755,41.44,-0.845,14032,0,2,0,1,1
245,2,42.980973,-78.685114,7.04,-3.53,14221,2,0,0,1,1
244,2,42.4765085,-79.331399,70.56,-2.9850000000000003,14048,2,0,0,1,1
238,2,42.918076,-78.8002575,34.4,-3.4850000000000003,14211,2,0,0,1,1
234,2,42.752801,-78.69994,24.64,-1.9700000000000002,14127,2,0,0,1,1
143,2,43.090205999999995,-78.9727805,10.4,-1.08,14304,2,0,0,1,1
140,2,42.4252335,-78.8970665,18.240000000000002,-1.625,14070,2,0,0,1,1
139,2,42.950514,-78.724758,49.28,-0.425,14221,2,0,0,1,1
134,2,42.997952999999995,-78.8227735,14.08,-0.845,14150,2,0,0,1,1
132,2,42.922703,-78.807785,41.760000000000005,-4.324999999999999,14215,2,0,0,1,1
280,2,42.5162665,-78.55264199999999,19.36,-3.5,14055,2,0,0,1,1
279,2,42.768288999999996,-78.6378775,18.08,-1.25,14052,2,0,0,1,1
254,2,43.129931,-79.006833,24.32,-1.39,14305,2,0,0,1,1
690,2,42.859019,-78.755166,71.68,-1.16,14224,2,0,0,1,1
709,2,43.166257,-78.730764,17.759999999999998,-0.36,14094,2,0,0,1,1
704,2,42.9564775,-78.778483,20.32,-2.16,14226,2,0,0,1,1
47,2,42.980953,-78.87393449999999,67.03999999999999,0.61,14217,0,2,0,1,1
45,2,42.988356499999995,-78.8072925,13.92,-1.03,14226,2,0,0,1,1
43,2,42.9472015,-78.67707,21.92,-3.14,14026,2,0,0,1,1
39,2,42.922649,-78.8197215,50.879999999999995,-1.735,14215,2,0,0,1,1
36,2,42.6525105,-79.010324,45.6,-1.6549999999999998,14006,2,0,0,1,1
33,2,42.991202,-78.55159699999999,13.600000000000001,-1.28,14001,2,0,0,1,1
725,2,43.082987,-78.82319,13.120000000000001,-2.0300000000000002,14120,2,0,0,1,1
724,2,42.880179,-78.7040915,35.519999999999996,-2.285,14043,2,0,0,1,1
723,2,43.038315999999995,-78.94863699999999,16.8,-0.5,14072,2,0,0,1,1
474,2,42.7712125,-78.620993,20.0,0.39,14052,0,2,0,1,1
719,2,42.8959385,-78.895558,68.32,-1.61,14202,2,0,0,1,1
717,2,42.897077499999995,-78.75440499999999,90.08,-0.67,14227,2,0,0,1,1
716,2,42.940471,-78.860265,22.240000000000002,-5.984999999999999,14216,2,0,0,1,1
715,2,42.895922,-78.857891,84.32,-1.47,14204,2,0,0,1,1
713,2,43.0053305,-78.94830049999999,30.240000000000002,-3.265,14072,2,0,0,1,1
711,2,43.193584,-78.702108,25.6,-3.205,14094,2,0,0,1,1
743,2,42.8899805,-78.67664500000001,23.04,-1.285,14086,2,0,0,1,1
742,2,42.550893,-78.57645550000001,22.560000000000002,-0.955,14055,2,0,0,1,1
741,2,42.099194999999995,-79.2351095,25.92,-2.705,14701,2,0,0,1,1
740,2,43.019121,-78.820829,5.28,-1.265,14228,2,0,0,1,1
739,2,42.905603,-78.85032949999999,14.879999999999999,-1.1099999999999999,14208,2,0,0,1,1
738,2,42.996145,-78.9592665,21.6,-2.83,14072,2,0,0,1,1
734,2,42.6523365,-78.940619,16.64,-1.7349999999999999,14057,2,0,0,1,1
720,2,42.8722015,-78.7869805,44.16,-2.41,14227,2,0,0,1,1
640,2,43.0104905,-78.84553199999999,13.92,-0.9500000000000001,14150,2,0,0,1,1
671,2,42.9567205,-78.882892,31.36,-2.735,14216,2,0,0,1,1
670,2,42.8388845,-78.79867,24.159999999999997,-2.125,14210,2,0,0,1,1
669,2,42.9177835,-78.86447,16.16,-2.715,14209,2,0,0,1,1
666,2,42.1087085,-79.2453565,43.04,-2.0,14701,2,0,0,1,1
665,2,42.927423,-78.877006,1.6,-3.9250000000000003,14222,2,0,0,1,1
661,2,42.9994305,-78.81468,36.480000000000004,-4.78,14226,2,0,0,1,1
659,2,43.103562499999995,-78.981324,15.200000000000001,-0.58,14304,2,0,0,1,1
658,2,43.08441,-78.9407035,30.880000000000003,-2.05,14304,2,0,0,1,1
657,2,42.9203275,-78.7456505,2.08,-0.535,14225,2,0,0,1,1
688,2,42.973235,-78.73598,13.92,-0.64,14221,2,0,0,1,1
686,2,43.154911999999996,-78.709412,35.04,-2.5,14094,2,0,0,1,1
692,2,43.2118415,-78.825792,16.48,-1.75,14094,2,0,0,1,1
684,2,42.740905999999995,-78.8586905,16.48,-0.75,14075,2,0,0,1,1
683,2,42.951792,-78.8903665,48.0,-0.72,14207,2,0,0,1,1
681,2,42.97838,-78.736109,25.12,-0.61,14221,2,0,0,1,1
680,2,42.984562,-78.79404199999999,63.2,-2.7649999999999997,14226,2,0,0,1,1
678,2,42.74723,-78.889633,64.96000000000001,-4.5,14075,2,0,0,1,1
676,2,42.832139,-78.8010815,13.44,-0.795,14218,2,0,0,1,1
675,2,43.197785999999994,-78.733209,38.08,-4.03,14094,0,0,2,1,1
674,2,42.971272,-78.773833,52.16,-2.72,14226,0,0,2,1,1
702,2,42.984718,-78.99122650000001,14.56,-0.9099999999999999,14072,0,2,0,1,1
700,2,42.998524,-78.7249305,14.879999999999999,-2.2,14221,2,0,0,1,1
699,2,42.85592,-78.791724,89.12,-2.3899999999999997,14224,2,0,0,1,1
697,2,42.940003,-78.6871865,21.28,-2.25,14026,2,0,0,1,1
694,2,42.9083785,-78.839058,19.200000000000003,-6.095000000000001,14211,2,0,0,1,1
685,2,43.022987,-78.89729,21.76,-1.33,14072,2,0,0,1,1
787,2,42.792834,-78.573654,75.84,0.20500000000000002,14052,0,2,0,1,1
785,2,43.1794205,-78.663381,41.12,-1.8599999999999999,14094,2,0,0,1,1
783,2,43.018782,-78.797526,79.36,-1.5,14228,0,2,0,1,1
782,2,43.072680500000004,-78.4995135,9.6,-2.895,14001,2,0,0,1,1
780,2,42.9447605,-78.8531505,31.68,-2.9050000000000002,14216,2,0,0,1,1
809,2,42.9070295,-78.88544350000001,25.6,-3.09,14213,2,0,0,1,1
808,2,43.171394,-78.68089699999999,40.32,-3.625,14094,2,0,0,1,1
807,2,42.9607325,-78.66927949999999,7.68,2.2350000000000003,14221,2,0,0,1,1
805,2,43.088066,-79.0638275,33.92,-1.295,14303,2,0,0,1,1
804,2,42.9800175,-78.80736099999999,36.64,-2.3899999999999997,14226,2,0,0,1,1
803,2,42.53486049999999,-78.478614,17.6,-3.155,14030,2,0,0,1,1
802,2,43.1222985,-78.82478,28.16,-1.595,14120,2,0,0,1,1
731,2,42.9946935,-78.9279875,48.0,-0.97,14150,0,2,0,1,1
800,2,43.1100625,-78.8075885,20.32,-3.83,14094,2,0,0,1,1
798,2,42.765991,-78.6224975,16.64,-3.255,14052,2,0,0,1,1
796,2,42.979552,-78.699903,13.6,-0.020000000000000018,14221,0,2,0,1,1
826,2,42.898678000000004,-78.8835795,22.240000000000002,-3.36,14201,2,0,0,1,1
825,2,42.933134499999994,-78.6074965,17.28,-1.75,14086,2,0,0,1,1
823,2,43.031732,-78.87994599999999,31.04,-0.5,14120,2,0,0,1,1
822,2,42.8393085,-78.76183900000001,32.32,-3.0,14224,2,0,0,1,1
821,2,42.8742055,-78.65597349999999,10.719999999999999,-0.2,14086,2,0,0,1,1
820,2,42.096907,-79.4348265,15.04,-2.185,14710,2,0,0,1,1
816,2,42.8469575,-78.6414975,50.08,-2.05,14059,2,0,0,1,1
814,2,42.8589055,-78.707061,16.8,-0.94,14224,2,0,0,1,1
813,2,42.870838,-78.7828805,59.36,-4.6850000000000005,14224,2,0,0,1,1
812,2,42.770822499999994,-78.747023,15.36,-1.03,14127,2,0,0,1,1
801,2,42.9084125,-78.745398,7.84,-2.325,14225,2,0,0,1,1
729,2,43.0939695,-79.0141835,41.599999999999994,-2.11,14301,2,0,0,1,1
760,2,42.9934825,-78.744382,14.559999999999999,-0.265,14221,2,0,0,1,1
759,2,42.8559525,-78.6061775,32.32,-2.455,14059,2,0,0,1,1
758,2,43.3271405,-78.5957435,16.32,-2.25,14008,2,0,0,1,1
756,2,42.947743,-78.879357,39.36,-1.6099999999999999,14207,2,0,0,1,1
755,2,42.555578999999994,-78.6383055,19.04,-1.08,14055,2,0,0,1,1
754,2,42.980602,-78.9029335,23.52,-2.7350000000000003,14150,2,0,0,1,1
753,2,42.951342999999994,-78.7511165,16.64,-1.625,14221,2,0,0,1,1
751,2,42.6392615,-79.070724,11.36,-0.845,14006,2,0,0,1,1
750,2,43.006912,-78.9652385,36.64,-3.675,14072,2,0,0,1,1
749,2,42.781251,-78.74578299999999,25.439999999999998,-2.965,14127,2,0,0,1,1
746,2,43.093635,-78.9094635,12.799999999999999,-3.03,14304,2,0,0,1,1
790,2,42.877629,-78.7313635,14.24,-1.575,14227,2,0,0,1,1
779,2,42.6401695,-78.54031599999999,34.56,-4.625,14080,2,0,0,1,1
776,2,42.946655,-78.8943635,6.4,-1.8599999999999999,14207,2,0,0,1,1
775,2,42.7730185,-78.75601599999999,11.2,-0.9850000000000001,14127,2,0,0,1,1
774,2,42.094882,-79.275594,9.76,-2.015,14701,2,0,0,1,1
772,2,42.513081,-78.6870295,61.44,-1.33,14141,2,0,0,1,1
771,2,42.921347,-78.839344,31.839999999999996,-2.16,14211,2,0,0,1,1
765,2,43.0321255,-78.613479,5.12,-1.455,14032,2,0,0,1,1
763,2,42.465279499999994,-78.939667,24.8,3.405,14070,0,2,0,1,1
795,2,43.1776335,-78.67883699999999,51.04,-1.155,14094,2,0,0,1,1
794,2,42.96326,-78.743032,22.08,0.97,14221,0,2,0,1,1
793,2,43.122485499999996,-78.837677,19.52,-3.41,14132,2,0,0,1,1
792,2,42.099469,-79.25382149999999,55.2,-0.045,14701,2,0,0,1,1
791,2,42.3072145,-78.626079,27.04,-2.7350000000000003,14731,2,0,0,1,1
745,2,42.875374,-78.82854549999999,14.72,-1.5,14206,2,0,0,1,1
531,2,43.007138499999996,-78.698691,42.879999999999995,-2.295,14051,2,0,0,1,1
530,2,42.976884,-78.82319849999999,22.240000000000002,-2.75,14223,2,0,0,1,1
529,2,42.981003,-78.870988,66.72,-0.985,14223,2,0,0,1,1
528,2,42.9247175,-78.8459515,61.44,-0.7649999999999999,14214,2,0,0,1,1
527,2,42.16124,-78.7431905,6.24,-4.14,14779,2,0,0,1,1
524,2,42.423891999999995,-79.0863725,15.68,-1.155,14062,2,0,0,1,1
522,2,42.9204555,-78.873438,47.36,-1.175,14222,2,0,0,1,1
517,2,42.7054845,-78.946114,25.44,-1.125,14085,2,0,0,1,1
552,2,42.974436999999995,-78.90956800000001,45.92,-1.875,14207,2,0,0,1,1
551,2,43.183896,-78.65681749999999,19.84,-0.485,14094,2,0,0,1,1
549,2,42.879148,-78.801338,12.64,-0.765,14206,2,0,0,1,1
548,2,42.4533195,-78.8308105,33.760000000000005,-1.625,14034,2,0,0,1,1
642,2,42.956498999999994,-78.700526,14.72,-3.595,14221,2,0,0,1,1
546,2,43.1550125,-78.51899499999999,14.559999999999999,-1.2650000000000001,14105,2,0,0,1,1
545,2,42.762108,-78.7650575,75.03999999999999,-3.0650000000000004,14127,0,2,0,1,1
544,2,42.340584,-78.6315705,29.6,-2.705,14171,2,0,0,1,1
542,2,42.9391315,-78.8085995,28.0,-1.17,14215,2,0,0,1,1
540,2,42.992312,-78.625163,13.440000000000001,0.13,14031,2,0,0,1,1
539,2,42.875074999999995,-78.80959849999999,5.44,0.75,14206,2,0,0,1,1
537,2,42.542582499999995,-78.663536,48.32,-2.14,14141,2,0,0,1,1
568,2,42.985764,-78.566949,17.92,-2.845,14001,2,0,0,1,1
567,2,42.956393,-78.69093050000001,28.479999999999997,-2.28,14221,2,0,0,1,1
566,2,43.0780955,-78.88932,21.6,-1.33,14120,2,0,0,1,1
565,2,43.235331,-78.7386745,28.16,-3.7649999999999997,14108,2,0,0,1,1
564,2,42.92663,-78.59305549999999,20.48,-1.8450000000000002,14086,2,0,0,1,1
563,2,42.409993,-78.53012,41.6,-1.095,14101,2,0,0,1,1
547,2,43.024570999999995,-78.73893749999999,21.439999999999998,-1.97,14068,2,0,0,1,1
473,2,42.99977749999999,-78.9030975,16.0,-2.5,14150,2,0,0,1,1
510,2,42.7151645,-78.66206650000001,20.0,-1.94,14170,2,0,0,1,1
509,2,43.239571999999995,-78.5573395,17.6,-0.405,14067,2,0,0,1,1
508,2,42.771438,-78.729447,50.879999999999995,-0.545,14127,2,0,0,1,1
507,2,43.0990895,-79.002036,42.72,-1.41,14304,2,0,0,1,1
505,2,42.804050000000004,-78.7138185,35.2,-1.33,14127,2,0,0,1,1
504,2,42.870690499999995,-78.7195545,11.04,-0.69,14227,2,0,0,1,1
503,2,42.06004,-79.21882,14.4,-2.1399999999999997,14701,2,0,0,1,1
502,2,42.628063499999996,-78.5581875,17.28,-0.8300000000000001,14080,2,0,0,1,1
501,2,42.983971,-78.97275450000001,2.4000000000000004,1.94,14072,2,0,0,1,1
499,2,42.993654,-78.88304149999999,31.04,-1.56,14217,2,0,0,1,1
497,2,42.8806055,-78.7733195,26.72,-2.03,14227,2,0,0,1,1
532,2,42.9937625,-78.718773,24.96,-0.675,14221,2,0,0,1,1
493,2,42.943939,-78.846577,36.32,-4.11,14214,2,0,0,1,1
515,2,43.1425365,-78.6970645,38.08,-2.03,14094,2,0,0,1,1
514,2,42.126986,-79.189055,20.96,-1.175,14733,2,0,0,1,1
513,2,42.986506,-78.6769745,18.240000000000002,-1.22,14221,2,0,0,1,1
512,2,43.037375,-78.8559505,19.200000000000003,-1.28,14120,2,0,0,1,1
77,2,42.978597,-78.7923255,41.44,-3.4850000000000003,14226,2,0,0,1,1
74,2,42.930652499999994,-78.754064,56.480000000000004,-0.7,14225,2,0,0,1,1
73,2,42.8829275,-78.7338755,18.88,-2.9699999999999998,14227,2,0,0,1,1
64,2,42.010040000000004,-78.816919,22.72,-1.925,14779,2,0,0,1,1
511,2,43.11641,-78.7688235,20.8,-1.33,14094,2,0,0,1,1
535,2,42.8652845,-78.8463495,65.75999999999999,-3.03,14210,2,0,0,1,1
534,2,42.9420235,-78.8871645,25.119999999999997,-0.735,14207,2,0,0,1,1
533,2,42.9009715,-78.86280249999999,47.68,-0.485,14203,2,0,0,1,1
494,2,42.8857385,-78.848895,31.68,-0.985,14206,2,0,0,1,1
611,2,43.1355025,-79.0313695,54.400000000000006,2.375,14109,0,2,0,1,1
608,2,43.135579,-79.04126099999999,38.56,-3.33,14109,2,0,0,1,1
605,2,42.892774,-78.6768485,24.8,-2.9349999999999996,14086,2,0,0,1,1
604,2,42.998237,-78.88265849999999,18.560000000000002,-0.61,14150,2,0,0,1,1
603,2,42.9365095,-78.707594,14.879999999999999,-0.625,14225,2,0,0,1,1
601,2,42.2900175,-78.71962099999999,42.56,0.455,14731,0,2,0,1,1
599,2,42.788225499999996,-78.776948,85.44,-1.4549999999999998,14127,0,2,0,1,1
639,2,42.9459105,-78.860642,15.84,-5.949999999999999,14216,2,0,0,1,1
633,2,42.843624,-78.8191285,38.879999999999995,-1.625,14220,2,0,0,1,1
631,2,42.838623999999996,-78.6968995,31.04,-2.05,14059,2,0,0,1,1
630,2,42.0999165,-78.7285105,19.52,-1.9500000000000002,14779,2,0,0,1,1
629,2,42.715656499999994,-78.82935599999999,14.56,-4.97,14075,2,0,0,1,1
560,2,42.8942975,-78.767218,81.91999999999999,-0.92,14227,0,2,0,1,1
626,2,42.954541,-78.732695,14.719999999999999,-0.625,14221,2,0,0,1,1
625,2,43.008874500000005,-78.760953,25.439999999999998,-2.0949999999999998,14221,2,0,0,1,1
623,2,43.09243549999999,-79.0088245,27.52,-2.83,14303,2,0,0,1,1
619,2,42.725207,-78.853083,16.32,-1.485,14075,2,0,0,1,1
655,2,42.9650115,-78.69065599999999,20.96,-2.6100000000000003,14221,2,0,0,1,1
654,2,42.860722499999994,-78.5375995,14.24,-0.19,14004,2,0,0,1,1
653,2,42.920169,-78.6456245,14.719999999999999,-2.0,14086,2,0,0,1,1
652,2,43.007701499999996,-78.7735415,32.16,-2.255,14221,2,0,0,1,1
651,2,42.914714000000004,-78.8917605,14.719999999999999,-0.7050000000000001,14213,2,0,0,1,1
650,2,42.437310499999995,-79.3338325,17.44,-0.27999999999999997,14063,0,2,0,1,1
648,2,42.919056,-78.7839615,14.399999999999999,-1.1400000000000001,14225,2,0,0,1,1
647,2,42.647971999999996,-78.5491505,14.24,-1.875,14080,2,0,0,1,1
646,2,42.239018,-79.1116625,25.92,-1.2349999999999999,14732,2,0,0,1,1
627,2,42.869783999999996,-78.57732899999999,4.16,3.17,14086,2,0,0,1,1
559,2,42.879324499999996,-78.708999,34.08,-3.045,14043,2,0,0,1,1
558,2,42.90388,-78.6138155,14.08,-0.46499999999999997,14086,2,0,0,1,1
557,2,43.1332075,-78.75628649999999,18.72,-1.825,14094,2,0,0,1,1
555,2,43.0814435,-79.059985,37.120000000000005,-3.125,14303,2,0,0,1,1
553,2,42.9935225,-78.7041265,12.8,-0.97,14221,2,0,0,1,1
579,2,42.961267,-78.6731835,7.04,-2.675,14221,2,0,0,1,1
578,2,43.1977275,-78.769588,12.639999999999999,-2.4400000000000004,14094,2,0,0,1,1
577,2,42.926773499999996,-78.88237050000001,8.0,-1.75,14213,2,0,0,1,1
576,2,42.458366,-79.31203450000001,53.44,-1.9349999999999998,14048,2,0,0,1,1
62,2,43.0939565,-78.866266,56.96,-1.455,14120,2,0,0,1,1
60,2,42.911566,-78.69872050000001,13.120000000000001,-0.69,14043,2,0,0,1,1
58,2,42.948895,-78.808896,26.08,-1.295,14215,2,0,0,1,1
617,2,42.915279,-78.8599485,39.04,-3.625,14209,2,0,0,1,1
49,2,42.981018500000005,-78.853801,57.44,0.81,14223,0,2,0,1,1
574,2,42.186229999999995,-78.5804865,34.72,-1.72,14741,2,0,0,1,1
573,2,42.9280505,-78.87207849999999,23.04,-4.0649999999999995,14209,2,0,0,1,1
598,2,42.775594,-78.7925195,16.64,-0.435,14127,2,0,0,1,1
595,2,42.9451305,-78.8784565,9.280000000000001,-0.12499999999999999,14207,2,0,0,1,1
594,2,42.9983625,-78.490443,26.08,-2.535,14001,2,0,0,1,1
592,2,43.040600999999995,-78.816092,9.92,-0.675,14228,2,0,0,1,1
591,2,42.789463999999995,-78.70031,20.0,-3.515,14127,2,0,0,1,1
588,2,42.937335,-78.8046475,25.12,-2.3449999999999998,14215,2,0,0,1,1
587,2,42.9613435,-78.836197,12.32,-2.375,14223,2,0,0,1,1
586,2,42.796668499999996,-78.6678735,13.44,-0.9550000000000001,14052,2,0,0,1,1
583,2,42.780317499999995,-78.781201,13.760000000000002,-0.595,14127,2,0,0,1,1
581,2,42.6587015,-78.8276015,18.4,-1.405,14057,2,0,0,1,1
54,2,42.8470095,-78.80503049999999,39.519999999999996,-0.875,14210,2,0,0,1,1
